,user id,rating,movie title
45054,673.0,4.0,Desperate Measures (1998)
45055,534.0,5.0,GoldenEye (1995)
45056,217.0,1.0,"Princess Bride, The (1987)"
45057,297.0,5.0,"Wrong Trousers, The (1993)"
45058,548.0,4.0,Wild America (1997)
45059,524.0,3.0,"Thin Man, The (1934)"
45060,648.0,5.0,Addams Family Values (1993)
45061,427.0,5.0,"Game, The (1997)"
45062,648.0,3.0,Absolute Power (1997)
45063,466.0,5.0,3 Ninjas: High Noon At Mega Mountain (1998)
45064,330.0,5.0,French Twist (Gazon maudit) (1995)
45065,564.0,4.0,Contact (1997)
45066,102.0,4.0,Terminator 2: Judgment Day (1991)
45067,694.0,4.0,Executive Decision (1996)
45068,552.0,4.0,Austin Powers: International Man of Mystery (1997)
45069,91.0,1.0,"Truman Show, The (1998)"
45070,648.0,3.0,Alaska (1996)
45071,152.0,5.0,Raiders of the Lost Ark (1981)
45072,393.0,3.0,M (1931)
45073,694.0,4.0,"Sting, The (1973)"
45074,638.0,3.0,Kolya (1996)
45075,394.0,4.0,Contact (1997)
45076,588.0,5.0,"Wizard of Oz, The (1939)"
45077,665.0,3.0,FairyTale: A True Story (1997)
45078,669.0,4.0,Down by Law (1986)
45079,456.0,3.0,To Gillian on Her 37th Birthday (1996)
45080,561.0,4.0,"Grand Day Out, A (1992)"
45081,38.0,5.0,Kingpin (1996)
45082,500.0,4.0,"Kid in King Arthur's Court, A (1995)"
45083,655.0,3.0,Purple Noon (1960)
45084,158.0,2.0,"Whole Wide World, The (1996)"
45085,582.0,4.0,James and the Giant Peach (1996)
45086,189.0,5.0,Manon of the Spring (Manon des sources) (1986)
45087,648.0,3.0,Boys on the Side (1995)
45088,344.0,5.0,"English Patient, The (1996)"
45089,405.0,1.0,Grease 2 (1982)
45090,505.0,3.0,GoldenEye (1995)
45091,680.0,5.0,Restoration (1995)
45092,336.0,1.0,Celestial Clockwork (1994)
45093,506.0,4.0,Dead Poets Society (1989)
45094,661.0,3.0,Malice (1993)
45095,429.0,4.0,"Nightmare Before Christmas, The (1993)"
45096,210.0,3.0,Father of the Bride Part II (1995)
45097,650.0,4.0,3 Ninjas: High Noon At Mega Mountain (1998)
45098,642.0,5.0,French Twist (Gazon maudit) (1995)
45099,186.0,5.0,One Flew Over the Cuckoo's Nest (1975)
45100,601.0,5.0,True Romance (1993)
45101,600.0,4.0,Shine (1996)
45102,327.0,5.0,Time Tracers (1995)
45103,537.0,3.0,Murder at 1600 (1997)
45104,393.0,3.0,"Ref, The (1994)"
45105,347.0,4.0,Glengarry Glen Ross (1992)
45106,465.0,4.0,Big Night (1996)
45107,303.0,4.0,Benny & Joon (1993)
45108,533.0,2.0,Leave It to Beaver (1997)
45109,541.0,2.0,Grease 2 (1982)
45110,514.0,5.0,3 Ninjas: High Noon At Mega Mountain (1998)
45111,468.0,3.0,"Lion King, The (1994)"
45112,626.0,1.0,Fierce Creatures (1997)
45113,592.0,5.0,"Right Stuff, The (1983)"
45114,700.0,4.0,"Lawnmower Man, The (1992)"
45115,465.0,3.0,"Princess Bride, The (1987)"
45116,417.0,2.0,Forget Paris (1995)
45117,585.0,2.0,Homage (1995)
45118,343.0,4.0,Stealing Beauty (1996)
45119,327.0,4.0,Searching for Bobby Fischer (1993)
45120,524.0,4.0,"Blob, The (1958)"
45121,407.0,4.0,As Good As It Gets (1997)
45122,567.0,5.0,Liar Liar (1997)
45123,201.0,5.0,"Blues Brothers, The (1980)"
45124,532.0,4.0,White Man's Burden (1995)
45125,389.0,5.0,"English Patient, The (1996)"
45126,453.0,3.0,Free Willy (1993)
45127,18.0,5.0,Henry V (1989)
45128,666.0,4.0,"Manchurian Candidate, The (1962)"
45129,248.0,3.0,Return of the Jedi (1983)
45130,189.0,5.0,Sleeper (1973)
45131,548.0,4.0,In the Bleak Midwinter (1995)
45132,650.0,2.0,Bio-Dome (1996)
45133,653.0,5.0,"MatchMaker, The (1997)"
45134,693.0,4.0,Die Hard (1988)
45135,664.0,4.0,M*A*S*H (1970)
45136,85.0,3.0,Hugo Pool (1997)
45137,354.0,3.0,Made in America (1993)
45138,505.0,3.0,Breakdown (1997)
45139,646.0,3.0,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
45140,653.0,3.0,Thinner (1996)
45141,577.0,3.0,Cat People (1982)
45142,193.0,4.0,Monty Python's Life of Brian (1979)
45143,178.0,5.0,Weekend at Bernie's (1989)
45144,13.0,2.0,Bastard Out of Carolina (1996)
45145,314.0,3.0,Three Wishes (1995)
45146,683.0,2.0,Marvin's Room (1996)
45147,486.0,2.0,U Turn (1997)
45148,479.0,4.0,Starship Troopers (1997)
45149,676.0,4.0,"Replacement Killers, The (1998)"
45150,405.0,1.0,No Escape (1994)
45151,505.0,4.0,M*A*S*H (1970)
45152,328.0,3.0,"Perfect Candidate, A (1996)"
45153,344.0,3.0,"Mask, The (1994)"
45154,642.0,5.0,"Fifth Element, The (1997)"
45155,385.0,4.0,Raiders of the Lost Ark (1981)
45156,389.0,3.0,"Deer Hunter, The (1978)"
45157,549.0,3.0,James and the Giant Peach (1996)
45158,484.0,5.0,Raiders of the Lost Ark (1981)
45159,246.0,4.0,Cape Fear (1962)
45160,655.0,3.0,"Tie That Binds, The (1995)"
45161,244.0,4.0,"Lion King, The (1994)"
45162,643.0,3.0,Free Willy (1993)
45163,128.0,1.0,Breaking the Waves (1996)
45164,18.0,5.0,Sophie's Choice (1982)
45165,577.0,3.0,M*A*S*H (1970)
45166,276.0,4.0,Disclosure (1994)
45167,57.0,4.0,Evita (1996)
45168,533.0,4.0,Breakdown (1997)
45169,695.0,4.0,FairyTale: A True Story (1997)
45170,506.0,4.0,"Transformers: The Movie, The (1986)"
45171,666.0,4.0,"Treasure of the Sierra Madre, The (1948)"
45172,393.0,2.0,Gone with the Wind (1939)
45173,608.0,5.0,"Graduate, The (1967)"
45174,190.0,4.0,Jude (1996)
45175,561.0,4.0,Breakfast at Tiffany's (1961)
45176,387.0,3.0,Something to Talk About (1995)
45177,316.0,4.0,Microcosmos: Le peuple de l'herbe (1996)
45178,94.0,3.0,"Substance of Fire, The (1996)"
45179,715.0,3.0,Star Trek III: The Search for Spock (1984)
45180,181.0,1.0,Operation Dumbo Drop (1995)
45181,286.0,4.0,Little Odessa (1994)
45182,701.0,5.0,In the Name of the Father (1993)
45183,378.0,4.0,Casablanca (1942)
45184,588.0,5.0,"Remains of the Day, The (1993)"
45185,550.0,2.0,L.A. Confidential (1997)
45186,625.0,4.0,Apocalypse Now (1979)
45187,426.0,4.0,Rumble in the Bronx (1995)
45188,60.0,5.0,Richard III (1995)
45189,65.0,3.0,Matilda (1996)
45190,100.0,4.0,Gattaca (1997)
45191,627.0,4.0,Psycho (1960)
45192,499.0,5.0,Afterglow (1997)
45193,371.0,5.0,Four Weddings and a Funeral (1994)
45194,311.0,3.0,Mission: Impossible (1996)
45195,92.0,4.0,"Flintstones, The (1994)"
45196,587.0,3.0,Gattaca (1997)
45197,571.0,4.0,Phenomenon (1996)
45198,177.0,3.0,George of the Jungle (1997)
45199,13.0,4.0,Candyman: Farewell to the Flesh (1995)
45200,492.0,3.0,"Wizard of Oz, The (1939)"
45201,642.0,3.0,So Dear to My Heart (1949)
45202,561.0,5.0,Mighty Aphrodite (1995)
45203,666.0,2.0,"Godfather: Part II, The (1974)"
45204,254.0,3.0,"Evening Star, The (1996)"
45205,456.0,5.0,2 Days in the Valley (1996)
45206,622.0,5.0,Private Benjamin (1980)
45207,602.0,3.0,"MatchMaker, The (1997)"
45208,577.0,2.0,Georgia (1995)
45209,713.0,4.0,"Wings of the Dove, The (1997)"
45210,311.0,4.0,Father of the Bride Part II (1995)
45211,561.0,3.0,Blood For Dracula (Andy Warhol's Dracula) (1974)
45212,537.0,4.0,North by Northwest (1959)
45213,234.0,5.0,Wings of Desire (1987)
45214,668.0,4.0,Marvin's Room (1996)
45215,629.0,4.0,Kull the Conqueror (1997)
45216,195.0,4.0,Restoration (1995)
45217,288.0,4.0,Brazil (1985)
45218,474.0,5.0,Alien (1979)
45219,112.0,4.0,"Replacement Killers, The (1998)"
45220,667.0,3.0,Two Much (1996)
45221,149.0,3.0,Indian Summer (1996)
45222,664.0,5.0,Cinema Paradiso (1988)
45223,608.0,5.0,Hear My Song (1991)
45224,713.0,3.0,Money Train (1995)
45225,151.0,3.0,"Shining, The (1980)"
45226,271.0,4.0,"Wizard of Oz, The (1939)"
45227,715.0,5.0,Unforgiven (1992)
45228,586.0,2.0,Cape Fear (1962)
45229,500.0,3.0,Striking Distance (1993)
45230,429.0,4.0,Bringing Up Baby (1938)
45231,573.0,4.0,"Clockwork Orange, A (1971)"
45232,698.0,3.0,"African Queen, The (1951)"
45233,429.0,3.0,"Goofy Movie, A (1995)"
45234,477.0,4.0,Across the Sea of Time (1995)
45235,387.0,5.0,Butch Cassidy and the Sundance Kid (1969)
45236,163.0,2.0,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
45237,592.0,3.0,Breakdown (1997)
45238,639.0,5.0,"Sex, Lies, and Videotape (1989)"
45239,392.0,3.0,Shall We Dance? (1996)
45240,497.0,1.0,"Frighteners, The (1996)"
45241,181.0,1.0,Kazaam (1996)
45242,533.0,4.0,Dial M for Murder (1954)
45243,507.0,5.0,"MatchMaker, The (1997)"
45244,399.0,3.0,Victor/Victoria (1982)
45245,588.0,4.0,Maverick (1994)
45246,437.0,3.0,Under Siege 2: Dark Territory (1995)
45247,64.0,3.0,Glory (1989)
45248,387.0,3.0,Young Guns (1988)
45249,450.0,5.0,Gigi (1958)
45250,334.0,2.0,Escape to Witch Mountain (1975)
45251,504.0,4.0,"Very Brady Sequel, A (1996)"
45252,181.0,1.0,In the Line of Fire (1993)
45253,399.0,2.0,"Arrival, The (1996)"
45254,497.0,3.0,Batman Forever (1995)
45255,135.0,4.0,Back to the Future (1985)
45256,619.0,5.0,George of the Jungle (1997)
45257,551.0,4.0,"Lion King, The (1994)"
45258,653.0,5.0,Taxi Driver (1976)
45259,682.0,4.0,Arsenic and Old Lace (1944)
45260,484.0,4.0,"Madness of King George, The (1994)"
45261,534.0,4.0,If Lucy Fell (1996)
45262,192.0,4.0,"Brothers McMullen, The (1995)"
45263,436.0,3.0,Terminal Velocity (1994)
45264,329.0,4.0,"Promesse, La (1996)"
45265,354.0,5.0,Three Colors: White (1994)
45266,412.0,4.0,Rosencrantz and Guildenstern Are Dead (1990)
45267,648.0,1.0,Copycat (1995)
45268,640.0,4.0,Copycat (1995)
45269,71.0,4.0,Duck Soup (1933)
45270,690.0,1.0,"Remains of the Day, The (1993)"
45271,456.0,4.0,"Silence of the Lambs, The (1991)"
45272,661.0,4.0,Kama Sutra: A Tale of Love (1996)
45273,16.0,3.0,"Spitfire Grill, The (1996)"
45274,654.0,5.0,Hear My Song (1991)
45275,437.0,2.0,Marvin's Room (1996)
45276,707.0,2.0,Paths of Glory (1957)
45277,707.0,4.0,Ulee's Gold (1997)
45278,561.0,2.0,Gone with the Wind (1939)
45279,23.0,2.0,Cape Fear (1991)
45280,327.0,4.0,"Omen, The (1976)"
45281,445.0,1.0,Happy Gilmore (1996)
45282,716.0,5.0,Everyone Says I Love You (1996)
45283,613.0,3.0,Batman Forever (1995)
45284,363.0,3.0,Four Weddings and a Funeral (1994)
45285,379.0,4.0,"Wings of the Dove, The (1997)"
45286,569.0,2.0,"MatchMaker, The (1997)"
45287,230.0,1.0,Secrets & Lies (1996)
45288,622.0,5.0,Threesome (1994)
45289,527.0,5.0,Heavy Metal (1981)
45290,538.0,4.0,Leaving Las Vegas (1995)
45291,643.0,4.0,My Left Foot (1989)
45292,144.0,4.0,Emma (1996)
45293,383.0,4.0,"American Werewolf in London, An (1981)"
45294,506.0,2.0,Home for the Holidays (1995)
45295,659.0,4.0,Schindler's List (1993)
45296,506.0,4.0,Heaven & Earth (1993)
45297,627.0,4.0,Butch Cassidy and the Sundance Kid (1969)
45298,236.0,3.0,Heavy Metal (1981)
45299,94.0,5.0,"Great Day in Harlem, A (1994)"
45300,659.0,3.0,GoodFellas (1990)
45301,640.0,5.0,"Godfather: Part II, The (1974)"
45302,190.0,3.0,My Left Foot (1989)
45303,648.0,1.0,Leave It to Beaver (1997)
45304,569.0,3.0,Die Hard 2 (1990)
45305,361.0,3.0,"Nightmare on Elm Street, A (1984)"
45306,713.0,2.0,Target (1995)
45307,606.0,5.0,Priest (1994)
45308,634.0,4.0,Critical Care (1997)
45309,682.0,3.0,Sliding Doors (1998)
45310,149.0,3.0,Love Affair (1994)
45311,24.0,4.0,Hot Shots! Part Deux (1993)
45312,112.0,3.0,Breakdown (1997)
45313,406.0,4.0,Big Night (1996)
45314,503.0,5.0,Angels and Insects (1995)
45315,425.0,2.0,GoldenEye (1995)
45316,450.0,4.0,Dear God (1996)
45317,655.0,3.0,Private Benjamin (1980)
45318,167.0,5.0,"Third Man, The (1949)"
45319,347.0,4.0,Thinner (1996)
45320,293.0,5.0,"Right Stuff, The (1983)"
45321,608.0,1.0,Legends of the Fall (1994)
45322,14.0,4.0,Raging Bull (1980)
45323,561.0,2.0,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
45324,154.0,4.0,"Unbearable Lightness of Being, The (1988)"
45325,595.0,3.0,Crash (1996)
45326,200.0,3.0,Angels in the Outfield (1994)
45327,13.0,1.0,"Nutty Professor, The (1996)"
45328,536.0,5.0,Benny & Joon (1993)
45329,699.0,3.0,Murder at 1600 (1997)
45330,158.0,5.0,Jack (1996)
45331,429.0,4.0,Copycat (1995)
45332,407.0,4.0,"Quick and the Dead, The (1995)"
45333,57.0,2.0,"Last of the Mohicans, The (1992)"
45334,405.0,1.0,When Night Is Falling (1995)
45335,668.0,4.0,Sphere (1998)
45336,385.0,5.0,"Tie That Binds, The (1995)"
45337,716.0,5.0,"Maltese Falcon, The (1941)"
45338,566.0,5.0,Until the End of the World (Bis ans Ende der Welt) (1991)
45339,416.0,4.0,"Transformers: The Movie, The (1986)"
45340,707.0,4.0,Vertigo (1958)
45341,11.0,3.0,Belle de jour (1967)
45342,509.0,2.0,Fierce Creatures (1997)
45343,13.0,4.0,Three Wishes (1995)
45344,484.0,4.0,Mrs. Doubtfire (1993)
45345,622.0,2.0,Interview with the Vampire (1994)
45346,594.0,2.0,Cats Don't Dance (1997)
45347,497.0,3.0,Broken Arrow (1996)
45348,437.0,3.0,Jane Eyre (1996)
45349,586.0,2.0,Amityville 1992: It's About Time (1992)
45350,682.0,4.0,Four Weddings and a Funeral (1994)
45351,478.0,3.0,"Graduate, The (1967)"
45352,21.0,3.0,Village of the Damned (1995)
45353,519.0,5.0,Ayn Rand: A Sense of Life (1997)
45354,499.0,4.0,In & Out (1997)
45355,532.0,4.0,FairyTale: A True Story (1997)
45356,524.0,4.0,Meet Me in St. Louis (1944)
45357,601.0,4.0,"Blob, The (1958)"
45358,593.0,2.0,Courage Under Fire (1996)
45359,682.0,3.0,Raging Bull (1980)
45360,679.0,5.0,GoodFellas (1990)
45361,551.0,4.0,Vampire in Brooklyn (1995)
45362,665.0,5.0,Harold and Maude (1971)
45363,324.0,5.0,Restoration (1995)
45364,655.0,3.0,Raw Deal (1948)
45365,697.0,5.0,Sabrina (1995)
45366,38.0,3.0,"Very Brady Sequel, A (1996)"
45367,659.0,3.0,Shadowlands (1993)
45368,327.0,2.0,Wolf (1994)
45369,711.0,4.0,What's Eating Gilbert Grape (1993)
45370,314.0,5.0,"Game, The (1997)"
45371,586.0,4.0,Raising Arizona (1987)
45372,43.0,4.0,Austin Powers: International Man of Mystery (1997)
45373,102.0,3.0,Blade Runner (1982)
45374,543.0,3.0,"Silence of the Lambs, The (1991)"
45375,25.0,4.0,It's a Wonderful Life (1946)
45376,660.0,3.0,Braveheart (1995)
45377,588.0,3.0,"Little Rascals, The (1994)"
45378,447.0,3.0,Candyman: Farewell to the Flesh (1995)
45379,89.0,4.0,Star Wars (1977)
45380,379.0,4.0,Radioland Murders (1994)
45381,711.0,3.0,Executive Decision (1996)
45382,637.0,3.0,In the Bleak Midwinter (1995)
45383,263.0,4.0,Snow White and the Seven Dwarfs (1937)
45384,11.0,3.0,Exit to Eden (1994)
45385,145.0,4.0,Ace Ventura: Pet Detective (1994)
45386,666.0,3.0,"Brothers McMullen, The (1995)"
45387,661.0,5.0,Jack (1996)
45388,408.0,5.0,Crash (1996)
45389,656.0,1.0,Marvin's Room (1996)
45390,472.0,5.0,Double Happiness (1994)
45391,305.0,2.0,Forbidden Planet (1956)
45392,347.0,4.0,Renaissance Man (1994)
45393,10.0,4.0,Four Weddings and a Funeral (1994)
45394,561.0,3.0,"Omen, The (1976)"
45395,670.0,3.0,Night of the Living Dead (1968)
45396,603.0,5.0,"Van, The (1996)"
45397,495.0,4.0,"Nightmare Before Christmas, The (1993)"
45398,565.0,5.0,Carrington (1995)
45399,640.0,5.0,"Wrong Trousers, The (1993)"
45400,524.0,4.0,"Replacement Killers, The (1998)"
45401,342.0,5.0,"Lost World: Jurassic Park, The (1997)"
45402,167.0,4.0,M (1931)
45403,659.0,3.0,Batman (1989)
45404,131.0,5.0,Richard III (1995)
45405,616.0,4.0,Surviving the Game (1994)
45406,224.0,4.0,High Noon (1952)
45407,661.0,5.0,Bram Stoker's Dracula (1992)
45408,672.0,3.0,"Time to Kill, A (1996)"
45409,404.0,4.0,FairyTale: A True Story (1997)
45410,6.0,3.0,Hot Shots! Part Deux (1993)
45411,561.0,3.0,Raging Bull (1980)
45412,681.0,4.0,"Winter Guest, The (1997)"
45413,288.0,4.0,Rosencrantz and Guildenstern Are Dead (1990)
45414,660.0,2.0,Unforgiven (1992)
45415,664.0,4.0,Shadowlands (1993)
45416,64.0,3.0,"Kid in King Arthur's Court, A (1995)"
45417,95.0,4.0,Taxi Driver (1976)
45418,545.0,4.0,Hot Shots! Part Deux (1993)
45419,524.0,5.0,Kansas City (1996)
45420,178.0,2.0,Smoke (1995)
45421,389.0,5.0,Unforgiven (1992)
45422,416.0,2.0,Serial Mom (1994)
45423,98.0,2.0,"Candidate, The (1972)"
45424,453.0,2.0,"Walk in the Clouds, A (1995)"
45425,595.0,4.0,Raise the Red Lantern (1991)
45426,437.0,3.0,"Red Firecracker, Green Firecracker (1994)"
45427,291.0,2.0,Celestial Clockwork (1994)
45428,633.0,3.0,Restoration (1995)
45429,571.0,4.0,What's Eating Gilbert Grape (1993)
45430,152.0,4.0,Monty Python's Life of Brian (1979)
45431,527.0,5.0,12 Angry Men (1957)
45432,449.0,3.0,"Crow: City of Angels, The (1996)"
45433,303.0,3.0,Tin Cup (1996)
45434,633.0,3.0,Schindler's List (1993)
45435,545.0,3.0,Tales From the Crypt Presents: Demon Knight (1995)
45436,526.0,5.0,Legends of the Fall (1994)
45437,26.0,1.0,Free Willy 3: The Rescue (1997)
45438,5.0,1.0,Amityville: A New Generation (1993)
45439,507.0,5.0,How to Be a Player (1997)
45440,694.0,4.0,Dead Poets Society (1989)
45441,715.0,2.0,Jane Eyre (1996)
45442,588.0,4.0,Dirty Dancing (1987)
45443,87.0,4.0,Heaven & Earth (1993)
45444,87.0,3.0,Hoop Dreams (1994)
45445,587.0,4.0,"Jerky Boys, The (1994)"
45446,380.0,2.0,Patton (1970)
45447,523.0,5.0,"Rock, The (1996)"
45448,625.0,3.0,Forbidden Planet (1956)
45449,29.0,5.0,"Full Monty, The (1997)"
45450,301.0,4.0,Naked (1993)
45451,708.0,3.0,"Full Monty, The (1997)"
45452,458.0,5.0,Time Tracers (1995)
45453,472.0,5.0,Four Weddings and a Funeral (1994)
45454,276.0,3.0,Apollo 13 (1995)
45455,373.0,4.0,"Birdcage, The (1996)"
45456,418.0,2.0,Wag the Dog (1997)
45457,663.0,3.0,Turbulence (1997)
45458,592.0,4.0,Austin Powers: International Man of Mystery (1997)
45459,642.0,2.0,Citizen Ruth (1996)
45460,450.0,5.0,When a Man Loves a Woman (1994)
45461,684.0,3.0,Sneakers (1992)
45462,622.0,2.0,Demolition Man (1993)
45463,102.0,3.0,Cool Hand Luke (1967)
45464,523.0,5.0,"Whole Wide World, The (1996)"
45465,561.0,4.0,Ridicule (1996)
45466,90.0,5.0,Meet John Doe (1941)
45467,330.0,5.0,Tin Cup (1996)
45468,633.0,3.0,Rosencrantz and Guildenstern Are Dead (1990)
45469,246.0,3.0,Lord of Illusions (1995)
45470,477.0,5.0,Dracula: Dead and Loving It (1995)
45471,267.0,4.0,Batman Returns (1992)
45472,661.0,4.0,Raising Arizona (1987)
45473,591.0,5.0,Heavy Metal (1981)
45474,606.0,3.0,This Is Spinal Tap (1984)
45475,651.0,5.0,Jungle2Jungle (1997)
45476,648.0,2.0,"Blob, The (1958)"
45477,269.0,1.0,"Graduate, The (1967)"
45478,678.0,4.0,Flipper (1996)
45479,514.0,2.0,Evil Dead II (1987)
45480,109.0,2.0,Broken Arrow (1996)
45481,370.0,4.0,Children of the Corn: The Gathering (1996)
45482,180.0,5.0,Everyone Says I Love You (1996)
45483,585.0,3.0,Mediterraneo (1991)
45484,593.0,5.0,"Return of the Pink Panther, The (1974)"
45485,343.0,4.0,"Saint, The (1997)"
45486,1.0,4.0,"Shining, The (1980)"
45487,139.0,4.0,Fire on the Mountain (1996)
45488,506.0,3.0,High Noon (1952)
45489,640.0,5.0,What's Eating Gilbert Grape (1993)
45490,77.0,3.0,Gone with the Wind (1939)
45491,293.0,3.0,"Die xue shuang xiong (Killer, The) (1989)"
45492,658.0,3.0,Exit to Eden (1994)
45493,560.0,4.0,Shiloh (1997)
45494,474.0,4.0,Casino (1995)
45495,663.0,4.0,Ransom (1996)
45496,399.0,3.0,"Beans of Egypt, Maine, The (1994)"
45497,712.0,5.0,Dave (1993)
45498,660.0,2.0,Joe's Apartment (1996)
45499,370.0,2.0,Giant (1956)
45500,244.0,4.0,Kolya (1996)
45501,393.0,4.0,George of the Jungle (1997)
45502,432.0,2.0,Babe (1995)
45503,543.0,3.0,"Birdcage, The (1996)"
45504,660.0,1.0,On Golden Pond (1981)
45505,628.0,5.0,In & Out (1997)
45506,445.0,5.0,Critical Care (1997)
45507,524.0,4.0,Hot Shots! Part Deux (1993)
45508,399.0,3.0,Priest (1994)
45509,181.0,1.0,Commandments (1997)
45510,243.0,3.0,Exit to Eden (1994)
45511,524.0,4.0,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
45512,653.0,3.0,Tales From the Crypt Presents: Demon Knight (1995)
45513,497.0,3.0,"Terminator, The (1984)"
45514,546.0,4.0,Dante's Peak (1997)
45515,63.0,3.0,Carrington (1995)
45516,561.0,4.0,C'est arrivé près de chez vous (1992)
45517,396.0,4.0,Raising Arizona (1987)
45518,647.0,4.0,Bad Moon (1996)
45519,487.0,5.0,Rosencrantz and Guildenstern Are Dead (1990)
45520,716.0,5.0,True Romance (1993)
45521,655.0,2.0,Radioland Murders (1994)
45522,308.0,3.0,Free Willy (1993)
45523,374.0,5.0,Star Trek IV: The Voyage Home (1986)
45524,560.0,3.0,"Assignment, The (1997)"
45525,588.0,5.0,"Kid in King Arthur's Court, A (1995)"
45526,346.0,4.0,"Unbearable Lightness of Being, The (1988)"
45527,655.0,3.0,Dazed and Confused (1993)
45528,658.0,4.0,Wings of Desire (1987)
45529,276.0,1.0,Houseguest (1994)
45530,409.0,4.0,Dead Poets Society (1989)
45531,610.0,2.0,Miami Rhapsody (1995)
45532,514.0,4.0,Event Horizon (1997)
45533,367.0,4.0,Bride of Frankenstein (1935)
45534,525.0,4.0,Evita (1996)
45535,673.0,4.0,Midnight in the Garden of Good and Evil (1997)
45536,326.0,3.0,On Golden Pond (1981)
45537,417.0,4.0,Cat on a Hot Tin Roof (1958)
45538,660.0,2.0,"Mask, The (1994)"
45539,94.0,4.0,Groundhog Day (1993)
45540,305.0,2.0,"Lawnmower Man, The (1992)"
45541,168.0,4.0,"River Wild, The (1994)"
45542,383.0,4.0,My Fair Lady (1964)
45543,650.0,3.0,Ridicule (1996)
45544,393.0,3.0,"Cowboy Way, The (1994)"
45545,671.0,3.0,King of the Hill (1993)
45546,66.0,1.0,Marvin's Room (1996)
45547,346.0,2.0,Michael Collins (1996)
45548,716.0,5.0,Leaving Las Vegas (1995)
45549,648.0,1.0,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"
45550,249.0,4.0,Leaving Las Vegas (1995)
45551,454.0,4.0,Event Horizon (1997)
45552,181.0,1.0,"Birdcage, The (1996)"
45553,239.0,5.0,Dead Man (1995)
45554,600.0,4.0,Grease (1978)
45555,580.0,5.0,GoodFellas (1990)
45556,671.0,3.0,Ghost in the Shell (Kokaku kidotai) (1995)
45557,189.0,3.0,Stand by Me (1986)
45558,410.0,3.0,Midnight in the Garden of Good and Evil (1997)
45559,698.0,5.0,Legends of the Fall (1994)
45560,412.0,2.0,Jurassic Park (1993)
45561,292.0,5.0,"Shining, The (1980)"
45562,343.0,3.0,Addams Family Values (1993)
45563,156.0,3.0,Local Hero (1983)
45564,648.0,4.0,"Howling, The (1981)"
45565,465.0,4.0,Cinema Paradiso (1988)
45566,372.0,4.0,Carrie (1976)
45567,686.0,4.0,Patton (1970)
45568,591.0,3.0,Hoop Dreams (1994)
45569,655.0,3.0,Murder at 1600 (1997)
45570,601.0,2.0,Tales From the Crypt Presents: Demon Knight (1995)
45571,711.0,4.0,Touch of Evil (1958)
45572,201.0,4.0,Searching for Bobby Fischer (1993)
45573,653.0,1.0,Four Rooms (1995)
45574,276.0,3.0,Jaws (1975)
45575,575.0,4.0,Harold and Maude (1971)
45576,290.0,4.0,Drop Dead Fred (1991)
45577,249.0,5.0,George of the Jungle (1997)
45578,417.0,2.0,Bogus (1996)
45579,648.0,4.0,Star Trek VI: The Undiscovered Country (1991)
45580,660.0,4.0,Legends of the Fall (1994)
45581,16.0,4.0,"Fox and the Hound, The (1981)"
45582,171.0,3.0,Dark City (1998)
45583,17.0,2.0,Dragonheart (1996)
45584,276.0,3.0,"Walk in the Clouds, A (1995)"
45585,660.0,2.0,"Island of Dr. Moreau, The (1996)"
45586,313.0,3.0,Alice in Wonderland (1951)
45587,601.0,2.0,Ghosts of Mississippi (1996)
45588,493.0,4.0,"Big Squeeze, The (1996)"
45589,130.0,4.0,Strange Days (1995)
45590,627.0,5.0,12 Angry Men (1957)
45591,593.0,4.0,Glengarry Glen Ross (1992)
45592,653.0,3.0,"Aristocats, The (1970)"
45593,545.0,4.0,Army of Darkness (1993)
45594,648.0,1.0,Theodore Rex (1995)
45595,474.0,4.0,"Boot, Das (1981)"
45596,495.0,3.0,High Noon (1952)
45597,699.0,3.0,"Evening Star, The (1996)"
45598,699.0,4.0,Crash (1996)
45599,648.0,5.0,Butch Cassidy and the Sundance Kid (1969)
45600,49.0,3.0,Female Perversions (1996)
45601,627.0,3.0,"Young Poisoner's Handbook, The (1995)"
45602,548.0,4.0,Donnie Brasco (1997)
45603,639.0,4.0,"Tin Drum, The (Blechtrommel, Die) (1979)"
45604,683.0,3.0,"MatchMaker, The (1997)"
45605,386.0,4.0,Lost Highway (1997)
45606,642.0,2.0,Tales from the Crypt Presents: Bordello of Blood (1996)
45607,551.0,2.0,"Basketball Diaries, The (1995)"
45608,584.0,3.0,Star Trek IV: The Voyage Home (1986)
45609,201.0,4.0,D3: The Mighty Ducks (1996)
45610,301.0,4.0,"Godfather: Part II, The (1974)"
45611,622.0,2.0,"Walk in the Clouds, A (1995)"
45612,650.0,4.0,Gattaca (1997)
45613,12.0,5.0,Brazil (1985)
45614,393.0,3.0,"Quick and the Dead, The (1995)"
45615,379.0,5.0,Priest (1994)
45616,617.0,4.0,Paris Is Burning (1990)
45617,313.0,4.0,Somewhere in Time (1980)
45618,535.0,5.0,McHale's Navy (1997)
45619,313.0,3.0,All Dogs Go to Heaven 2 (1996)
45620,442.0,4.0,Babe (1995)
